52,2016121923050,114.014297,22.638700,0,0
52,2016121923139,114.014297,22.638700,0,0
52,2016121923139,114.014297,22.638700,0,0
53,2016121923001,114.140800,22.576401,0,0
53,2016121923016,114.140800,22.576401,0,0
53,2016121923031,114.140800,22.576401,0,0
53,2016121923046,114.140800,22.576401,0,0
53,2016121923101,114.140800,22.576401,0,0
53,2016121923116,114.140800,22.576401,0,0
53,2016121923131,114.140800,22.576401,0,0
53,2016121923146,114.140800,22.576401,0,0
53,2016121923200,114.140800,22.576401,0,0
54,2016121923019,113.876701,22.582899,11,256
54,2016121923019,113.876701,22.582899,11,256
54,2016121923110,113.873596,22.586201,11,256
54,2016121923110,113.873596,22.586201,11,256
54,2016121923200,113.872398,22.587999,24,0
54,2016121923200,113.872398,22.587999,24,0
55,2016121923013,113.892197,22.560801,0,0
55,2016121923013,113.892197,22.560801,0,0
55,2016121923103,113.892197,22.560801,0,0
55,2016121923103,113.892197,22.560801,0,0
55,2016121923153,113.892197,22.560801,0,0
55,2016121923153,113.892197,22.560801,0,0
56,2016121923451,114.130600,22.637100,0,256
56,2016121923823,114.213600,22.712200,0,256
57,2016121923448,114.238503,22.565701,0,0
58,2016121922829,113.708801,22.832199,1,0
58,2016121923029,113.721001,22.826300,27,0
59,2016121923015,113.970589,22.697800,3,0
59,2016121923035,113.970802,22.697201,9,0
59,2016121923055,113.970802,22.696600,0,0
59,2016121923115,113.970802,22.696699,6,256
59,2016121923135,113.969101,22.696501,19,0
59,2016121922924,113.970589,22.697800,0,0
59,2016121923155,113.966499,22.695700,25,0
60,2016121923027,114.016998,22.672300,0,0
60,2016121923027,114.016998,22.672300,0,0
60,2016121923117,114.016998,22.672300,0,0
60,2016121923117,114.016998,22.672300,0,0
60,2016121923207,114.016998,22.672300,0,0
60,2016121923207,114.016998,22.672300,0,0
61,2016121923044,114.029099,22.698799,0,0
61,2016121923044,114.029099,22.698799,0,0
61,2016121923134,114.029099,22.698799,0,0
61,2016121923134,114.029099,22.698799,0,0
62,2016121923004,114.137199,22.621532,0,135
62,2016121923019,114.137199,22.621532,0,135
62,2016121923034,114.138031,22.621569,22,45
62,2016121923049,114.139954,22.622168,48,45
62,2016121923104,114.140602,22.621599,25,135
62,2016121923119,114.141418,22.620750,30,90
62,2016121923134,114.141685,22.620647,6,90
62,2016121923149,114.141830,22.620584,1,90
62,2016121923159,114.142136,22.620850,13,0
62,2016121923204,114.142281,22.621050,17,0
63,2016121923010,114.006699,22.654499,0,0
63,2016121923025,114.006699,22.654499,0,0
63,2016121923040,114.006699,22.654499,0,0
63,2016121923055,114.006699,22.654499,0,0
63,2016121923110,114.006699,22.654499,0,0
63,2016121923125,114.006699,22.654499,0,0
63,2016121923140,114.006699,22.654499,0,0
63,2016121923155,114.006699,22.654499,0,0
63,2016121923210,114.006699,22.654499,0,0
64,2016121922947,113.876198,22.595100,20,256
64,2016121923007,113.874199,22.597099,20,256
64,2016121923027,113.873901,22.597700,11,0
64,2016121923047,113.872200,22.599100,30,256
64,2016121923107,113.870003,22.601299,37,256
65,2016121923014,114.063309,22.525274,36,0
66,2016121923008,113.878197,22.587700,17,0
66,2016121923008,113.878197,22.587700,17,0
66,2016121923057,113.881798,22.583599,17,0
66,2016121923057,113.881798,22.583599,17,0
66,2016121923147,113.885101,22.580700,5,0
66,2016121923147,113.885101,22.580700,5,0
67,2016121923005,114.058723,22.528885,0,129
67,2016121923020,114.058723,22.528885,0,129
67,2016121923035,114.058723,22.528885,0,129
67,2016121923050,114.058723,22.528885,0,129
67,2016121923105,114.058723,22.528885,0,129
67,2016121923120,114.058723,22.528885,0,129
67,2016121923135,114.058723,22.528885,0,129
67,2016121923150,114.058723,22.528885,0,129
67,2016121923205,114.058723,22.528885,0,129
68,2016121922827,113.890602,22.586901,0,0
68,2016121922947,113.890602,22.586901,0,0
68,2016121923007,113.890602,22.586901,0,0
68,2016121923029,113.890602,22.586901,0,0
68,2016121923109,113.890602,22.586901,0,0
69,2016121922956,113.898148,22.516150,73,223
69,2016121923011,113.896179,22.514200,86,223
69,2016121923026,113.893669,22.511747,83,222
69,2016121923041,113.891998,22.509647,74,210
69,2016121923056,113.890518,22.507317,68,210
69,2016121923111,113.889549,22.505783,18,211
69,2016121923126,113.889534,22.505732,0,211
69,2016121923141,113.889534,22.505753,0,211
69,2016121923156,113.889534,22.505753,0,211
69,2016121923211,113.889534,22.505753,0,211
70,2016121923105,113.909508,22.707800,0,256
71,2016121923038,113.999702,22.652599,0,0
71,2016121923038,113.999702,22.652599,0,0
71,2016121923128,113.999702,22.652599,0,0
72,2016121923003,113.810699,22.627899,0,0
72,2016121923023,113.810799,22.627800,0,0
72,2016121923043,113.810799,22.627800,0,0
72,2016121923103,113.810799,22.627800,0,0
72,2016121923123,113.810799,22.627800,0,0
72,2016121923143,113.810799,22.627800,0,0
72,2016121923203,113.810799,22.627800,0,0
73,2016121923158,113.823997,22.683800,0,0
73,2016121923009,113.862701,22.574499,0,256
74,2016121923647,114.213600,22.710199,0,256
75,2016121923021,114.007401,22.653700,0,0
75,2016121923021,114.007401,22.653700,0,0
75,2016121923113,114.007401,22.653700,0,0
75,2016121923113,114.007401,22.653700,0,0
75,2016121923203,114.007401,22.653700,0,0
75,2016121923203,114.007401,22.653700,0,0
76,2016121923002,114.019798,22.668200,0,256
76,2016121923017,114.019798,22.668200,0,0
76,2016121923032,114.019798,22.668200,0,0
76,2016121923102,114.019798,22.668200,0,256
76,2016121923117,114.019699,22.668200,0,0
76,2016121923132,114.019699,22.668200,0,0
76,2016121923147,114.019699,22.668200,0,256
76,2016121923202,114.019699,22.668301,0,0
77,2016121923003,114.360497,22.844900,0,0
77,2016121923023,114.360497,22.844900,0,0
77,2016121923043,114.360497,22.844900,0,0
77,2016121923103,114.360497,22.844900,0,0
77,2016121923125,114.360497,22.844900,0,0
77,2016121923205,114.360497,22.844900,0,0
